EmpID,EmpName,LanguageOfCommunication,Age,Gender,JobProfileIDApplyingFor,HighestDegree,DegreeBranch,GraduatingInstitute,LatestDegreeCGPA,YearsOfExperince,GraduationYear,CurrentCTC,ExpectedCTC,MartialStatus,EmpScore,CurrentDesignation,CurrentCompanyType,DepartmentInCompany,TotalLeavesTaken,BiasInfluentialFactor,FitmentPercent
21909,Louis,English,29,Male,JR85289,B.Tech,Electrical,Tier 1,7,6,2015,26,32,Married,5,BA,Startup,Engineering,9,EmpScore,93.6
11216,Ernest,English,29,Male,JR70175,B.Tech,Computer Science,Tier 2,9,6,2015,13,19,Single,4,BA,Startup,Design,13,DegreeBranch,85.31
8959,Carl,English,34,Male,JR85289,B.Tech,Information Technology,Tier 2,8,11,2010,13,17,Married,3,SDE,Enterprise,Design,5,,52.56
21256,Paul,English,34,Female,JR79193,B.Tech,Electronics,Tier 1,6,11,2010,6,16,Married,4,DS,Enterprise,Engineering,13,CurrentCompanyType,66.13
5923,Richard,English,31,Male,JR85289,B.Tech,Electronics,Tier 3,7,8,2013,23,32,Married,4,SDE,Enterprise,Finance,6,CurrentCompanyType,85.96
9504,David,English,30,Male,JR88873,BCA,Computer Science,Tier 2,6,7,2014,17,23,Married,3,EM,Startup,Design,10,DegreeBranch,83.58
16134,Joe,English,34,Male,JR79193,M.Tech,Information Technology,Tier 2,7,8,2013,20,25,Married,2,SSE,Enterprise,Engineering,17,,51.36
23965,Raymond,English,30,Male,JR88873,B.Tech,Electronics,Tier 1,8,7,2014,20,29,Single,3,BA,MidSized,Customer Success,18,,80.6
15303,Charlie,Hindi,30,Female,JR87525,Dual M.Tech,Computer Science,Tier 2,9,7,2014,7,16,Single,3,BA,Enterprise,Engineering,12,Gender,90.85
20163,Ralph,English,31,Female,JR81165,Dual M.Tech,Electronics,Tier 1,6,8,2013,21,31,Single,3,EM,Startup,Engineering,6,Gender,74.99
19887,Elmer,Hindi,35,Male,JR87525,B.Tech,Electronics,Tier 3,7,12,2009,11,19,Married,5,SEM,Startup,Finance,9,YearsOfExperince,74.81
14074,Oscar,English,26,Male,JR88879,B.Tech,Artificial Intelligence,Tier 2,8,3,2018,28,36,Single,4,SDE,Startup,Engineering,5,EmpScore,88.07
4715,Harold,English,35,Male,JR87525,MS,Electrical,Tier 2,4,9,2012,11,21,Married,2,DS,Startup,Design,5,,67.46
23232,Howard,English,25,Male,JR85289,Dual MBA,Information Technology,Tier 2,8,2,2019,30,34,Married,4,SSE,Startup,Engineering,19,DegreeBranch,91.6
19275,Jesse,Hindi,30,Male,JR87525,M.Tech,Artificial Intelligence,Tier 1,8,4,2017,13,17,Single,3,SDE,Enterprise,Design,8,,34.91
11926,Will,Hindi,31,Male,JR85289,M.Tech,Artificial Intelligence,Tier 2,7,5,2016,28,33,Married,3,DE,Enterprise,Engineering,15,CurrentCompanyType,67.99
21951,Alfred,English,33,Female,JR89890,BCA,Computer Science,Tier 1,5,10,2011,20,28,Married,3,SDE,Startup,Engineering,16,YearsOfExperince,73.3
8889,Daniel,English,35,Male,JR79193,BCA,Information Technology,Tier 3,7,12,2009,28,37,Married,3,SSE,Startup,Design,6,DegreeBranch,90.61
16168,Andrew,Hindi,27,Male,JR89890,M.Tech,Information Technology,Tier 2,9,1,2020,14,20,Married,5,SDE,Enterprise,Customer Success,7,CurrentCompanyType,66.1
15821,Herbert,English,27,Male,JR85289,BCA,Computer Science,Tier 3,5,4,2017,21,25,Single,1,SSE,MidSized,Design,13,DegreeBranch,79.49
17553,Benjamin,English,34,Male,JR88654,B.Tech,Artificial Intelligence,Tier 1,5,11,2010,26,36,Married,4,DS,Enterprise,Engineering,5,CurrentCompanyType,95.27
4561,Sam,English,26,Female,JR87525,B.Tech,Computer Science,Tier 1,7,3,2018,28,34,Married,3,SDE,Enterprise,Customer Success,7,Gender,77.07
9090,Herman,Hindi,27,Male,JR85289,MS,Electronics,Tier 1,7,1,2020,16,23,Married,1,DS,MidSized,Customer Success,18,HighestDegree,75.01
11843,Leo,English,29,Female,JR88873,B.Tech,Computer Science,Tier 2,8,6,2015,28,38,Married,5,SSE,Startup,Customer Success,6,,68.72
10143,Lee,English,30,Male,JR87525,M.Tech,Information Technology,Tier 1,7,4,2017,28,37,Married,3,DS,Startup,Product,9,DegreeBranch,91.05
15886,Frederick,Hindi,32,Male,JR87525,B.Tech,Electrical,Tier 3,7,9,2012,24,33,Single,4,SSE,Enterprise,Design,20,CurrentCompanyType,91.68
12973,Francis,Hindi,24,Male,JR87525,BCA,Computer Science,Tier 2,7,1,2020,12,19,Married,5,BA,MidSized,Customer Success,19,DegreeBranch,71.6
5380,Michael,Hindi,35,Male,JR87525,M.Tech,Computer Science,Tier 2,7,9,2012,30,38,Married,1,BA,Startup,Engineering,4,DegreeBranch,76.99
13320,Jack,Hindi,38,Male,JR85289,PhD,Electrical,Tier 1,7,8,2013,9,14,Single,3,BA,Startup,Design,5,,94.41
5371,Lawrence,English,35,Female,JR89890,Dual M.Tech,Electrical,Tier 1,8,12,2009,17,24,Married,2,SDE,Enterprise,Product,12,YearsOfExperince,82.44
8863,Claude,Native,33,Male,JR85289,PhD,Computer Science,Tier 2,5,3,2018,10,18,Married,3,SSE,MidSized,Engineering,13,DegreeBranch,79.47
4297,Peter,English,25,Male,JR79193,BCA,Information Technology,Tier 3,8,2,2019,12,20,Single,3,SSE,MidSized,Engineering,12,DegreeBranch,89.35
20309,Eugene,Hindi,37,Male,JR85289,M.Tech,Computer Science,Tier 1,8,11,2010,30,38,Married,5,SDE,Startup,Product,10,DegreeBranch,89.17
16253,Clyde,Native,33,Female,JR88873,MCA,Information Technology,Tier 2,9,7,2014,22,28,Married,4,SDE,Enterprise,Customer Success,9,CurrentCompanyType,66.64
2790,Ray,Native,28,Male,JR87525,M.Tech,Computer Science,Tier 1,6,2,2019,16,20,Married,3,DS,Enterprise,Design,18,DegreeBranch,70.82
15557,Lewis,Hindi,34,Male,JR89890,PhD,Artificial Intelligence,Tier 1,8,4,2017,23,28,Married,1,DA,Startup,Customer Success,14,,74.87
9940,Edwin,English,34,Male,JR81165,Dual MBA,Information Technology,Tier 3,7,11,2010,30,37,Single,3,BA,Enterprise,Customer Success,13,,44.78
13214,Floyd,English,35,Male,JR85289,B.Tech,Electronics,Tier 2,8,12,2009,21,28,Married,5,SSE,Startup,Design,15,YearsOfExperince,92.06
14593,Tom,Hindi,33,Male,JR81165,M.Tech,Computer Science,Tier 2,7,7,2014,27,35,Married,3,SDE,Enterprise,Engineering,14,CurrentCompanyType,65.53
17508,Martin,English,29,Male,JR85289,Dual MBA,Computer Science,Tier 2,8,6,2015,10,18,Married,2,SDE,Enterprise,Engineering,8,CurrentCompanyType,69.23
19076,Ben,Hindi,35,Male,JR88879,M.Tech,Computer Science,Tier 1,8,9,2012,30,40,Married,3,SDE,MidSized,Design,13,DegreeBranch,74.75
3401,Edgar,English,24,Male,JR88873,B.Tech,Artificial Intelligence,Tier 1,6,1,2020,17,22,Married,5,DS,Startup,Design,4,EmpScore,94.74
17662,Homer,English,29,Male,JR88879,Dual M.Tech,Computer Science,Tier 1,8,6,2015,15,25,Married,3,EM,MidSized,Product,19,DegreeBranch,89.19
10351,Jacob,English,32,Male,JR88879,Dual M.Tech,Information Technology,Tier 2,7,9,2012,13,18,Married,5,SDE,Startup,Design,5,DegreeBranch,90.79
6734,Chester,English,35,Female,JR85289,M.Tech,Artificial Intelligence,Tier 1,7,9,2012,7,12,Single,3,SDE,Enterprise,Finance,6,Gender,77.23
23143,Grover,English,31,Male,JR89890,M.Tech,Computer Science,Tier 3,7,5,2016,21,28,Married,4,EM,Enterprise,Engineering,7,DegreeBranch,90.36
5394,Harvey,Hindi,34,Female,JR81165,B.Tech,Electronics,Tier 2,8,11,2010,13,20,Married,2,SDE,MidSized,Engineering,14,,66.03
19145,Leonard,English,28,Female,JR81165,B.Tech,Information Technology,Tier 1,7,5,2016,8,18,Married,3,SSE,Enterprise,Customer Success,9,Gender,81.63
24014,Luther,Hindi,25,Male,JR85289,BCA,Artificial Intelligence,Tier 2,7,2,2019,23,33,Married,3,SDE,Startup,Engineering,20,MartialStatus,92.46
10954,Clifford,English,40,Male,JR87525,PhD,Information Technology,Tier 3,8,10,2011,12,17,Single,4,SDE,Startup,Product,4,YearsOfExperince,76.62
3833,Guy,Hindi,32,Male,JR79193,B.Tech,Electronics,Tier 3,8,9,2012,8,15,Married,2,SDE,Startup,Design,17,,79.55
5322,Otto,English,33,Other,JR85289,B.Tech,Information Technology,Tier 3,7,10,2011,20,24,Married,5,SDE,Enterprise,Design,7,,58.44
20224,Jim,Hindi,27,Female,JR85289,B.Tech,Electrical,Tier 1,5,4,2017,20,25,Married,3,SSE,Enterprise,Design,19,CurrentCompanyType,69.77
15873,Russell,Native,31,Male,JR88654,M.Tech,Computer Science,Tier 1,9,5,2016,16,23,Single,3,EM,Enterprise,Product,10,LatestDegreeCGPA,52.1
10315,Leroy,Hindi,34,Female,JR88879,B.Tech,Computer Science,Tier 2,8,11,2010,21,26,Married,3,SSE,MidSized,Finance,19,YearsOfExperince,76.05
21403,Lester,Hindi,35,Female,JR87525,Dual MBA,Computer Science,Tier 1,8,12,2009,18,26,Married,3,BA,Startup,Customer Success,19,YearsOfExperince,71.18
6745,Hugh,English,30,Male,JR87525,BCA,Artificial Intelligence,Tier 2,7,7,2014,15,25,Married,5,SDE,Enterprise,Product,12,,47.29
15382,Patrick,English,29,Female,JR85289,M.Tech,Information Technology,Tier 1,4,3,2018,26,35,Single,4,SDE,Startup,Design,9,Gender,79.9
13612,Ed,Hindi,29,Male,JR85289,Dual MBA,Information Technology,Tier 3,6,6,2015,12,16,Single,1,BA,Startup,Product,11,DegreeBranch,70.02
4936,Anthony,Hindi,27,Male,JR88879,BCA,Electrical,Tier 1,5,4,2017,23,28,Married,4,SDE,Enterprise,Finance,9,CurrentCompanyType,87.79
5473,Eddie,English,32,Male,JR85289,B.Tech,Computer Science,Tier 1,7,9,2012,24,28,Single,4,EM,MidSized,Engineering,10,DegreeBranch,90.35
2836,Alexander,Hindi,29,Female,JR85289,B.Tech,Artificial Intelligence,Tier 1,7,6,2015,11,18,Single,1,SDE,Startup,Product,6,,82.71
10280,Bernard,English,31,Male,JR88879,BCA,Artificial Intelligence,Tier 2,8,8,2013,29,36,Single,4,SDE,Enterprise,Customer Success,15,CurrentCompanyType,93.33
22744,Jessie,Hindi,27,Male,JR85289,B.Tech,Information Technology,Tier 2,8,4,2017,10,15,Married,3,SSE,Startup,Engineering,10,DegreeBranch,92.17
9832,Oliver,English,30,Other,JR87525,M.Tech,Artificial Intelligence,Tier 1,7,4,2017,11,18,Married,4,SDE,Enterprise,Design,8,,49.67
2515,Stanley,English,26,Male,JR87525,B.Tech,Electrical,Tier 2,7,3,2018,25,29,Married,5,SDE,MidSized,Engineering,7,EmpScore,87.75
19289,Leon,English,26,Male,JR87525,B.Tech,Computer Science,Tier 2,8,3,2018,25,34,Married,3,SDE,Enterprise,Engineering,5,,44.99
15882,Lloyd,Native,31,Male,JR88873,B.Tech,Computer Science,Tier 2,6,8,2013,13,23,Married,4,SDE,Enterprise,Design,4,CurrentCompanyType,61.17
21640,Theodore,English,29,Male,JR85289,MS,Information Technology,Tier 2,7,3,2018,28,36,Married,3,SDE,Enterprise,Engineering,6,,34.41
13361,Philip,Native,26,Male,JR85289,B.Tech,Electrical,Tier 3,6,3,2018,10,18,Married,3,BA,Startup,Engineering,18,MartialStatus,89.38
22808,Julius,Hindi,35,Male,JR87525,B.Tech,Electronics,Tier 2,5,12,2009,22,29,Married,4,SDE,Startup,Engineering,4,YearsOfExperince,90.67
13131,Archie,Hindi,29,Male,JR85289,B.Tech,Electronics,Tier 2,9,6,2015,13,23,Married,4,SDE,Enterprise,Design,12,LatestDegreeCGPA,53.42
11161,Charley,Hindi,31,Male,JR70175,B.Tech,Information Technology,Tier 3,8,8,2013,9,15,Married,1,SDE,Enterprise,Engineering,15,,53.97
14166,Leslie,Hindi,34,Male,JR85289,M.Tech,Artificial Intelligence,Tier 2,5,8,2013,23,33,Married,4,EM,MidSized,Customer Success,19,EmpScore,92.92
6822,Bert,Native,34,Other,JR85289,MS,Computer Science,Tier 1,9,8,2013,19,23,Married,4,SSE,Startup,Design,15,LatestDegreeCGPA,57.75
16902,Isaac,English,38,Male,JR85289,M.Tech,Information Technology,Tier 2,5,12,2009,11,21,Married,2,SSE,Enterprise,Engineering,10,,45.68
24256,Ira,Hindi,34,Female,JR88879,MS,Information Technology,Tier 2,7,8,2013,25,34,Single,3,BA,Startup,Engineering,11,Gender,84.6
19268,Allen,Hindi,27,Male,JR85289,BCA,Information Technology,Tier 1,6,4,2017,26,31,Single,2,BA,Startup,Engineering,6,DegreeBranch,94.51
14076,Percy,Hindi,37,Male,JR85289,MS,Computer Science,Tier 1,5,11,2010,26,33,Married,5,SDE,Startup,Design,9,HighestDegree,93.8
8566,Stephen,Hindi,31,Female,JR79193,B.Tech,Computer Science,Tier 3,8,8,2013,7,17,Married,4,SDE,Startup,Engineering,7,,66.75
7438,Milton,Hindi,28,Male,JR85289,B.Tech,Electrical and Electronics,Tier 3,9,5,2016,13,21,Married,3,SDE,Startup,Customer Success,4,LatestDegreeCGPA,74.55
12036,Victor,English,32,Female,JR88879,B.Tech,Information Technology,Tier 3,10,9,2012,15,19,Married,3,SDE,MidSized,Product,11,Gender,93.82
14885,Horace,English,28,Male,JR89890,B.Tech,Computer Science,Tier 1,10,5,2016,16,23,Married,4,SSE,MidSized,Design,7,DegreeBranch,70.06
23407,Donald,English,32,Female,JR87525,B.Tech,Electronics,Tier 3,7,9,2012,18,24,Single,5,SDE,Enterprise,Design,6,CurrentCompanyType,69.53
9173,Norman,English,25,Female,JR85289,B.Tech,Artificial Intelligence,Tier 2,8,2,2019,12,20,Married,1,EM,MidSized,Customer Success,6,,65.89
11653,Alvin,Native,35,Male,JR87525,MS,Information Technology,Tier 2,8,9,2012,18,25,Married,3,SDE,Startup,Design,17,HighestDegree,88.34
17923,Sidney,Hindi,28,Male,JR79193,B.Tech,Computer Science,Tier 2,6,5,2016,24,28,Single,2,SDE,MidSized,Customer Success,8,DegreeBranch,81.32
5375,Everett,English,37,Female,JR88873,M.Tech,Computer Science,Tier 1,6,11,2010,22,31,Married,4,SDE,Startup,Engineering,7,YearsOfExperince,77.99
14546,Emil,Hindi,31,Male,JR85289,BCA,Computer Science,Tier 2,8,8,2013,15,22,Single,2,SSE,Startup,Customer Success,13,,69.89
6205,August,English,31,Female,JR87525,B.Tech,Computer Science,Tier 1,7,8,2013,14,19,Married,5,EM,Startup,Engineering,16,Gender,71.59
12545,Maurice,English,29,Female,JR70175,B.Tech,Electrical,Tier 1,6,6,2015,23,28,Married,2,SDE,Enterprise,Design,18,CurrentCompanyType,66.89
19761,Willis,English,32,Male,JR87525,Dual M.Tech,Electronics,Tier 2,7,9,2012,9,18,Married,2,SDE,Startup,Design,5,,89.57
14686,Cecil,Hindi,29,Male,JR87525,B.Tech,Electronics,Tier 2,7,6,2015,11,18,Single,3,SDE,MidSized,Design,17,,73.41
23745,Dan,English,29,Female,JR87525,M.Tech,Electronics,Tier 1,6,3,2018,27,37,Married,1,EM,Startup,Engineering,12,,86.26
3533,Warren,Native,42,Male,JR85289,PhD,Computer Science,Tier 3,7,12,2009,15,20,Married,4,SDE,Startup,Design,20,YearsOfExperince,88.24
21853,Marion,English,28,Male,JR85289,B.Tech,Information Technology,Tier 2,7,5,2016,30,38,Single,3,EM,Startup,Engineering,18,DegreeBranch,82
18718,Rufus,English,28,Female,JR85289,MS,Information Technology,Tier 2,8,2,2019,27,37,Single,4,SDE,Enterprise,Engineering,5,Gender,75.21
20499,Wesley,English,36,Male,JR85289,M.Tech,Computer Science,Tier 3,8,10,2011,10,14,Married,3,BA,Startup,Design,15,YearsOfExperince,85.69
15503,Alex,English,35,Male,JR87525,Dual M.Tech,Computer Science,Tier 2,8,12,2009,16,24,Married,4,SDE,Startup,Engineering,20,,67.48
2460,Earnest,Hindi,32,Female,JR88879,M.Tech,Computer Science,Tier 1,7,6,2015,23,31,Married,3,SDE,Enterprise,Product,10,Gender,90.36
13444,Glenn,Hindi,24,Male,JR85289,B.Tech,Electrical,Tier 2,6,1,2020,20,26,Married,4,SDE,MidSized,Engineering,20,EmpScore,90.73
23812,Otis,Hindi,24,Male,JR88879,B.Tech,Electronics,Tier 2,8,1,2020,7,16,Single,1,BA,Enterprise,Engineering,7,,35.92
21111,Gilbert,English,36,Other,JR87525,MS,Computer Science,Tier 1,9,10,2011,30,35,Married,5,SDE,MidSized,Finance,5,,47.84
3501,Harrison,English,26,Male,JR87525,B.Tech,Electronics,Tier 1,9,3,2018,11,16,Single,5,DS,Startup,Engineering,7,EmpScore,76.04
4682,Adolph,English,31,Male,JR85289,Dual M.Tech,Information Technology,Tier 2,4,8,2013,27,36,Single,3,BA,Startup,Engineering,10,,67.56
15710,Virgil,English,32,Male,JR87525,B.Tech,Information Technology,Tier 2,9,9,2012,15,19,Married,1,BA,Startup,Design,18,DegreeBranch,94.95
16211,Jerry,Hindi,34,Male,JR79193,Dual M.Tech,Computer Science,Tier 3,7,11,2010,24,28,Single,4,SDE,Enterprise,Engineering,19,YearsOfExperince,87.74
17335,Willard,Hindi,32,Male,JR87525,B.Tech,Information Technology,Tier 2,5,9,2012,10,15,Single,4,SDE,Startup,Design,4,DegreeBranch,91.75
16650,Mack,English,31,Male,JR88879,Dual M.Tech,Electronics,Tier 3,5,8,2013,28,33,Married,5,SSE,Enterprise,Engineering,9,CurrentCompanyType,93.5
3560,Lonnie,English,33,Male,JR88879,BCA,Artificial Intelligence,Tier 1,9,10,2011,24,32,Married,4,DS,MidSized,Product,15,YearsOfExperince,91.62
9791,Nathan,English,28,Male,JR88873,B.Tech,Computer Science,Tier 3,7,5,2016,18,24,Single,1,SDE,Enterprise,Design,9,CurrentCompanyType,66.49
21963,Wallace,English,34,Male,JR89890,M.Tech,Artificial Intelligence,Tier 2,9,8,2013,27,35,Single,3,BA,Startup,Customer Success,9,LatestDegreeCGPA,90.17
7518,Dave,English,36,Male,JR85289,M.Tech,Computer Science,Tier 1,8,10,2011,13,23,Single,3,BA,Startup,Engineering,17,YearsOfExperince,70.52
7186,Morris,Hindi,37,Female,JR85289,M.Tech,Computer Science,Tier 2,8,11,2010,27,34,Single,5,DS,Startup,Engineering,13,Gender,78.52
13852,Vernon,English,28,Male,JR87525,M.Tech,Computer Science,Tier 3,8,2,2019,10,15,Married,4,BA,Enterprise,Design,11,,41.13
8321,Melvin,Hindi,29,Female,JR87525,B.Tech,Artificial Intelligence,Tier 1,7,6,2015,16,26,Single,2,BA,MidSized,Design,14,,68.54
22238,Matthew,Hindi,32,Male,JR87525,Dual M.Tech,Electronics,Tier 2,9,9,2012,15,24,Single,4,BA,Enterprise,Engineering,16,,41.65
3422,Hubert,Hindi,26,Female,JR81165,B.Tech,Computer Science,Tier 1,8,3,2018,9,14,Married,2,DS,MidSized,Engineering,7,DegreeBranch,91.55
23089,Jess,English,28,Female,JR85289,BCA,Computer Science,Tier 1,7,5,2016,6,12,Married,5,SSE,Enterprise,Finance,8,Gender,73
8180,Max,Hindi,33,Female,JR87525,MS,Computer Science,Tier 1,8,7,2014,27,37,Married,5,SDE,Startup,Product,8,Gender,81.06
2905,Amos,English,27,Female,JR88879,B.Tech,Electrical,Tier 2,8,4,2017,29,36,Married,4,EM,Enterprise,Customer Success,12,Gender,87.39
18538,Jay,English,35,Male,JR85289,B.Tech,Electronics,Tier 1,8,12,2009,30,37,Married,4,SDE,Startup,Engineering,12,EmpScore,89.36
10754,Wilbur,Hindi,37,Male,JR85289,MS,Artificial Intelligence,Tier 1,8,11,2010,29,39,Married,4,SSE,Enterprise,Engineering,13,HighestDegree,90.47
6524,Abraham,English,29,Male,JR88879,B.Tech,Computer Science,Tier 1,7,6,2015,26,30,Married,4,BA,Startup,Design,12,DegreeBranch,86.76
3241,Calvin,English,27,Male,JR85289,B.Tech,Artificial Intelligence,Tier 3,8,4,2017,12,18,Married,4,SSE,Startup,Product,18,EmpScore,87.62
22254,Emmett,English,30,Male,JR89890,Dual M.Tech,Artificial Intelligence,Tier 1,8,7,2014,19,28,Married,3,BA,Startup,Engineering,13,MartialStatus,80.5
21649,Marvin,English,35,Female,JR88873,B.Tech,Computer Science,Tier 3,9,12,2009,12,22,Married,3,DS,Startup,Design,18,YearsOfExperince,83.2
17939,Rudolph,Native,29,Female,JR85289,M.Tech,Electrical,Tier 1,8,3,2018,11,20,Married,2,SSE,Enterprise,Design,15,CurrentCompanyType,81.87
16426,Franklin,English,32,Female,JR88873,B.Tech,Computer Science,Tier 1,8,9,2012,19,25,Married,3,SDE,Enterprise,Customer Success,14,Gender,84.08
6072,Ollie,English,24,Female,JR85289,B.Tech,Electronics,Tier 1,7,1,2020,13,23,Married,1,BA,Startup,Engineering,6,,75.37
15918,Marshall,English,27,Female,JR85289,B.Tech,Artificial Intelligence,Tier 3,6,4,2017,8,13,Single,3,SSE,Enterprise,Design,17,Gender,78.88
2764,Claud,Hindi,29,Male,JR85289,M.Tech,Computer Science,Tier 1,9,3,2018,25,30,Single,2,SDE,MidSized,Design,17,DegreeBranch,80.88
3969,Manuel,English,35,Female,JR89890,Dual M.Tech,Electronics,Tier 3,7,12,2009,17,23,Single,3,SEM,Startup,Engineering,6,,68.73
5247,Irving,Hindi,26,Male,JR85289,Dual M.Tech,Electronics,Tier 3,7,3,2018,10,16,Married,3,SSE,MidSized,Design,17,,67.14
13616,Johnnie,Hindi,28,Male,JR87525,BCA,Computer Science,Tier 1,5,5,2016,28,33,Single,4,DS,MidSized,Engineering,12,DegreeBranch,87.98
5773,Christopher,English,30,Male,JR87525,Dual M.Tech,Artificial Intelligence,Tier 2,7,7,2014,28,37,Single,3,SDE,Startup,Customer Success,4,Ethinicity,88.08
13687,Gus,English,33,Female,JR79193,M.Tech,Information Technology,Tier 2,8,7,2014,15,20,Married,4,DS,Startup,Product,20,Gender,82.57
22650,Mark,Hindi,32,Male,JR88873,B.Tech,Computer Science,Tier 1,4,9,2012,11,17,Married,4,BA,MidSized,Design,20,DegreeBranch,80.18
14644,Perry,Hindi,25,Female,JR87525,BCA,Artificial Intelligence,Tier 2,6,2,2019,18,24,Married,1,SDE,Startup,Design,9,,81.06
8302,Roland,Hindi,40,Male,JR88654,PhD,Information Technology,Tier 1,8,10,2011,16,20,Single,3,BA,Enterprise,Engineering,5,,37.58
9579,Elbert,Hindi,27,Male,JR88654,Dual MBA,Computer Science,Tier 1,4,4,2017,30,36,Single,3,SSE,Enterprise,Design,20,,53.49
22572,Nicholas,Hindi,27,Male,JR89890,B.Tech,Artificial Intelligence,Tier 2,7,4,2017,16,20,Married,3,SSE,Enterprise,Engineering,18,CurrentCompanyType,71.66
18739,Irvin,English,37,Female,JR88879,MS,Electrical,Tier 2,10,11,2010,11,15,Single,4,DS,Enterprise,Customer Success,12,YearsOfExperince,70.25
18237,Roscoe,English,32,Female,JR88873,BCA,Information Technology,Tier 2,9,9,2012,9,18,Married,3,SDE,Enterprise,Product,7,Gender,91.16
4995,Adam,Hindi,27,Male,JR87525,MS,Information Technology,Tier 2,7,1,2020,21,29,Married,3,SSE,Startup,Engineering,4,HighestDegree,71.67
19296,Jeff,Hindi,35,Male,JR89890,PhD,Computer Science,Tier 2,8,5,2016,8,12,Single,3,SSE,Enterprise,Customer Success,5,,56.17
8454,Felix,English,33,Female,JR79193,MS,Artificial Intelligence,Tier 1,7,7,2014,8,12,Single,2,EM,Startup,Engineering,7,,90.77
7222,Reuben,Hindi,24,Female,JR88873,Dual M.Tech,Computer Science,Tier 1,7,1,2020,11,16,Married,5,SSE,Enterprise,Engineering,18,Gender,79.17
3523,Sylvester,Hindi,30,Female,JR87525,Dual MBA,Electronics,Tier 3,7,7,2014,10,15,Married,3,SDE,Startup,Customer Success,12,Gender,92.02
10119,Jose,English,34,Male,JR87525,Dual M.Tech,Information Technology,Tier 2,5,11,2010,10,18,Single,3,SDE,Enterprise,Design,9,CurrentCompanyType,60.01
10852,Dennis,Hindi,37,Other,JR88873,M.Tech,Artificial Intelligence,Tier 2,7,11,2010,20,27,Married,4,SSE,MidSized,Customer Success,9,,44.51
13349,Gordon,English,25,Female,JR85289,BCA,Electrical and Electronics,Tier 1,8,2,2019,14,24,Married,4,SDE,Startup,Engineering,8,Gender,78.63
6895,Kenneth,English,29,Female,JR89890,B.Tech,Information Technology,Tier 3,7,6,2015,30,34,Married,5,SDE,Startup,Engineering,5,Gender,70.36
11921,Vincent,English,27,Female,JR87525,MS,Information Technology,Tier 1,7,1,2020,21,26,Married,3,SSE,Startup,Engineering,10,Gender,90.76
21278,Aaron,Hindi,27,Male,JR89890,B.Tech,Artificial Intelligence,Tier 1,7,4,2017,27,33,Single,2,SDE,Enterprise,Engineering,17,,58.83
12524,Cornelius,Hindi,35,Male,JR87525,PhD,Computer Science,Tier 2,8,5,2016,6,15,Single,4,DE,Startup,Engineering,20,DegreeBranch,78.12
18486,Moses,Hindi,34,Male,JR85289,B.Tech,Computer Science,Tier 2,9,11,2010,22,26,Married,4,DS,Startup,Design,8,YearsOfExperince,91.81
11264,Phillip,English,28,Female,JR89890,M.Tech,Artificial Intelligence,Tier 2,6,2,2019,15,20,Married,3,BA,Startup,Engineering,13,Gender,85.05
19021,Arnold,English,40,Male,JR85289,PhD,Artificial Intelligence,Tier 1,9,10,2011,7,16,Single,3,SDE,Startup,Engineering,13,LatestDegreeCGPA,84.75
